,Unnamed: 0,User,Project,Task_cat,Task_Description,Start date,Start time,End date,End time,Duration
13164,13164,UI06,Credious,DevOps,Add build tests to CI pipeline,2018-12-02,14:49:16,2018-12-02,17:06:43,02:17:27
13165,13165,UI31,AgeSolvency,DevOps,Redesign VPC and apps architecture,2018-12-02,17:04:26,2018-12-02,20:12:37,03:08:11
13166,13166,UI06,Credious,DevOps,Add build tests to CI pipeline,2018-12-02,17:34:16,2018-12-02,19:30:16,01:56:00
13167,13167,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-02,17:53:23,2018-12-02,18:23:00,00:29:37
13168,13168,UI20,AgeSolvency,Development,Add tests for incorrect code,2018-12-02,19:40:00,2018-12-02,23:20:00,03:40:00
13169,13169,UI08,FinFunnel,DevOps,Create XXX production env,2018-12-02,20:00:43,2018-12-02,23:54:49,03:54:06
13170,13170,UI32,AgeSolvency,Development,Sprint planning - XXX - 12/09 release,2018-12-02,20:10:00,2018-12-02,23:23:00,03:13:00
13171,13171,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-02,23:19:39,2018-12-03,00:00:13,00:40:34
13172,13172,UI32,AgeSolvency,Development,Code review - login tests,2018-12-02,23:23:00,2018-12-03,00:43:54,01:20:54
13173,13173,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-03,00:00:20,2018-12-03,00:36:55,00:36:35
13174,13174,UI15,Credious,Development,"Code review, stg deployment, monday board clean up, organize sprint tasks",2018-12-03,07:30:33,2018-12-03,09:06:33,01:36:00
13175,13175,UI16,TeachZip,Development,Started to work on recommendations screens: added title and subtitle bars. Started to work on autosuggest component using formik for screen 1.x,2018-12-03,08:00:00,2018-12-03,16:00:00,08:00:00
13176,13176,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,08:46:15,2018-12-03,10:03:58,01:17:43
13177,13177,UI15,Credious,Development,Management talk,2018-12-03,09:24:03,2018-12-03,09:41:03,00:17:00
13178,13178,UI15,Credious,Development,Bug triage talk and triage board review WIP,2018-12-03,09:51:12,2018-12-03,10:07:22,00:16:10
13179,13179,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-03,09:54:00,2018-12-03,13:01:32,03:07:32
13180,13180,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,10:07:40,2018-12-03,10:16:07,00:08:27
13181,13181,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,10:18:27,2018-12-03,10:28:26,00:09:59
13182,13182,UI36,Credious,Development,"policy changes, deployment to staging and testing",2018-12-03,10:30:08,2018-12-03,11:57:34,01:27:26
13183,13183,UI45,Finizon,Development,XXX - Export tables to CSV,2018-12-03,10:32:08,2018-12-03,11:02:24,00:30:16
13184,13184,UI13,FinFunnel,Development,"Working on co-program bugs,  working on integrating new implementation of XXX listener",2018-12-03,10:38:21,2018-12-03,17:31:01,06:52:40
13185,13185,UI14,Revenify,Development,Update disclaimer on XXX Finance landing page,2018-12-03,10:44:53,2018-12-03,11:59:14,01:14:21
13186,13186,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,10:47:05,2018-12-03,10:48:54,00:01:49
13187,13187,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,10:57:36,2018-12-03,11:07:10,00:09:34
13188,13188,UI45,Credious,DevOps,Standup,2018-12-03,11:02:31,2018-12-03,12:04:53,01:02:22
13189,13189,UI08,Credious,DevOps,DevOps Weekly,2018-12-03,11:03:32,2018-12-03,12:01:51,00:58:19
13190,13190,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,11:12:06,2018-12-03,11:49:10,00:37:04
13191,13191,UI32,PilotAxis,Development,Getting familiar with the skyharbour project,2018-12-03,11:15:00,2018-12-03,15:36:39,04:21:39
13192,13192,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,11:53:23,2018-12-03,12:25:56,00:32:33
13193,13193,UI15,Credious,Development,XXX weekly stand-up,2018-12-03,11:58:16,2018-12-03,12:42:16,00:44:00
13194,13194,UI24,Credious,Design,XXX experience planning meeting,2018-12-03,12:00:00,2018-12-03,12:45:00,00:45:00
13195,13195,UI45,Finizon,QA,Standup,2018-12-03,12:07:16,2018-12-03,12:26:04,00:18:48
13196,13196,UI36,Credious,Development,"policy changes, deployment to staging and testing",2018-12-03,12:15:28,2018-12-03,13:40:28,01:25:00
13197,13197,UI29,Finizon,QA,Checking tickets for 11/23/18 Code Freeze | 11/27/18 Release,2018-12-03,12:25:59,2018-12-03,12:44:05,00:18:06
13198,13198,UI45,FinFunnel,Development,XXX App - deploy to Staging,2018-12-03,12:28:00,2018-12-03,13:46:54,01:18:54
13199,13199,UI29,Finizon,QA,Working on backend automation api for co-programs -> create,2018-12-03,12:45:28,2018-12-03,13:39:58,00:54:30
13200,13200,UI14,Credious,Development,"Fixing bug ""XXX is able to save invalid data in the co-applicant information form fields""",2018-12-03,13:25:13,2018-12-03,15:20:13,01:55:00
13201,13201,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-03,13:56:45,2018-12-03,16:24:30,02:27:45
13202,13202,UI05,TeachZip,Development,Async CheckStatus,2018-12-03,14:00:00,2018-12-03,21:00:00,07:00:00
13203,13203,UI15,TeachZip,Development,Daily stand-up,2018-12-03,14:00:34,2018-12-03,14:16:07,00:15:33
13204,13204,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-12-03,14:01:00,2018-12-03,14:32:00,00:31:00
13205,13205,UI36,WeVape,Development,Enhanced search,2018-12-03,14:04:34,2018-12-03,14:36:34,00:32:00
13206,13206,UI45,Credious,DevOps,Discuss XXX AWS Architecture (VPC),2018-12-03,14:05:23,2018-12-03,14:29:28,00:24:05
13207,13207,UI15,Credious,Development,Review XXX new release format,2018-12-03,14:17:19,2018-12-03,14:21:36,00:04:17
13208,13208,UI29,Credious,QA,Working on backend automation api for co-programs -> create,2018-12-03,14:25:53,2018-12-03,15:07:31,00:41:38
13209,13209,UI45,FinFunnel,Development,XXX App - deploy to Staging,2018-12-03,14:31:38,2018-12-03,14:55:38,00:24:00
13210,13210,UI15,Credious,Development,Management talk,2018-12-03,14:58:02,2018-12-03,16:00:12,01:02:10
13211,13211,UI14,Credious,Development,Fix code exceptions with old leads,2018-12-03,16:01:00,2018-12-03,18:45:00,02:44:00
13212,13212,UI29,Credious,QA,Working on backend automation api for co-programs -> create,2018-12-03,16:02:29,2018-12-03,16:29:36,00:27:07
13213,13213,UI15,TeachZip,Development,Production deployment,2018-12-03,16:03:44,2018-12-03,16:37:44,00:34:00
13214,13214,UI35,Finizon,Development,XXX - fix 500 errors,2018-12-03,16:25:47,2018-12-03,16:44:16,00:18:29
13215,13215,UI29,Credious,QA,Working on backend automation api for co-programs -> create,2018-12-03,16:32:11,2018-12-03,16:36:23,00:04:12
13216,13216,UI45,FinFunnel,Development,XXX App - deploy to Staging,2018-12-03,16:35:56,2018-12-03,18:11:41,01:35:45
13217,13217,UI15,Credious,Development,Sprint status check,2018-12-03,16:37:53,2018-12-03,17:31:28,00:53:35
13218,13218,UI29,Credious,QA,QA Sprint Planning,2018-12-03,16:37:56,2018-12-03,16:59:30,00:21:34
13219,13219,UI29,Credious,QA,Working on backend automation api for co-programs -> create,2018-12-03,17:00:41,2018-12-03,19:38:58,02:38:17
13220,13220,UI20,TeachZip,Development,Add XXXId to db,2018-12-03,17:10:00,2018-12-03,18:18:00,01:08:00
13221,13221,UI15,TeachZip,Development,Secxty audit review and reset password trouble shooting,2018-12-03,17:30:50,2018-12-03,18:04:30,00:33:40
13222,13222,UI20,AgeSolvency,Development,"Add attributes to jwt token, remove email",2018-12-03,17:50:00,2018-12-03,18:50:00,01:00:00
13223,13223,UI36,WeVape,Development,Enhanced search,2018-12-03,18:02:13,2018-12-03,20:30:13,02:28:00
13224,13224,UI31,AgeSolvency,DevOps,DevOps Sprint,2018-12-03,18:03:46,2018-12-03,18:45:38,00:41:52
13225,13225,UI32,AgeSolvency,Development,"Code review - login tests, database schema fixes, improving tests, improving ETL with Claude, research Twilio testing possibilities, Authy sandbox, Daily standup with XXX",2018-12-03,19:12:00,2018-12-04,01:44:28,06:32:28
13226,13226,UI26,Credious,Development,standup,2018-12-03,20:10:08,2018-12-03,20:42:31,00:32:23
13227,13227,UI36,Credious,Development,reporting format changes,2018-12-03,20:53:02,2018-12-03,21:49:02,00:56:00
13228,13228,UI36,FinFunnel,Development,XXX listener issue with XXX and implementation,2018-12-03,21:57:57,2018-12-03,23:25:57,01:28:00
13229,13229,UI29,Credious,QA,XXX Experience Weekly Standup,2018-12-03,22:31:47,2018-12-03,22:49:17,00:17:30
13230,13230,UI14,Revenify,Development,"Deploying ""updated disclaimer on XXX finance landing page"" on production",2018-12-03,23:39:00,2018-12-04,00:28:00,00:49:00
13231,13231,UI15,Credious,Development,Check sprint status,2018-12-04,07:50:41,2018-12-04,08:10:46,00:20:05
13232,13232,UI16,TeachZip,Development,Finished autosuggest component. Added screen 2 and its variants.,2018-12-04,08:00:00,2018-12-04,16:00:00,08:00:00
13233,13233,UI14,Revenify,Development,"Fixing bug ""Debts created by the agent manually disappears when the browser/page is refreshed""",2018-12-04,08:04:57,2018-12-04,10:07:21,02:02:24
13234,13234,UI15,TeachZip,Development,Check sprint tatus,2018-12-04,08:10:02,2018-12-04,08:30:50,00:20:48
13235,13235,UI21,Finizon,Development,hotfix sprint - bug fixes and code alignements BE & FE,2018-12-04,08:30:00,2018-12-04,11:30:00,03:00:00
13236,13236,UI13,FinFunnel,Development,"Working on testing XXX listener XXXg with XXX, Review monday cards, fixing bug with states validation",2018-12-04,08:46:21,2018-12-04,13:35:05,04:48:44
13237,13237,UI29,Credious,QA,Checking tickets for 12/5/18 Release,2018-12-04,09:00:26,2018-12-04,10:02:23,01:01:57
13238,13238,UI45,FinFunnel,Development,XXX End to end test,2018-12-04,09:12:45,2018-12-04,09:48:58,00:36:13
13239,13239,UI36,WeVape,Development,Enhanced search,2018-12-04,09:47:11,2018-12-04,13:42:11,03:55:00
13240,13240,UI26,Credious,Development,[Co-program -> Create] Same UUID should not be allowed for main_application and co_applicant,2018-12-04,09:54:54,2018-12-04,17:15:54,07:21:00
13241,13241,UI29,Credious,QA,Working on backend automation api for co-programs -> Index,2018-12-04,10:11:48,2018-12-04,11:28:21,01:16:33
13242,13242,UI14,Credious,Development,"Fixing bug ""Main applicant hardship reason link is not working""",2018-12-04,10:13:29,2018-12-04,11:31:52,01:18:23
13243,13243,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-04,10:14:44,2018-12-04,12:31:36,02:16:52
13244,13244,UI15,Credious,Development,XXX daily stand up,2018-12-04,10:29:14,2018-12-04,10:44:27,00:15:13
13245,13245,UI45,FinFunnel,Development,XXX End to end test,2018-12-04,11:11:59,2018-12-04,11:48:57,00:36:58
13246,13246,UI29,Credious,QA,Checking tickets for 12/5/18 Release,2018-12-04,11:28:41,2018-12-04,12:47:44,01:19:03
13247,13247,UI14,Credious,Development,Change My Program details to Primary Program (XXX),2018-12-04,11:33:21,2018-12-04,11:49:35,00:16:14
13248,13248,UI15,TeachZip,Development,Trouble shooting parent app and other issues,2018-12-04,11:45:44,2018-12-04,12:07:44,00:22:00
13249,13249,UI14,Credious,Development,Make the program details header responsive (XXX),2018-12-04,11:51:53,2018-12-04,12:39:53,00:48:00
13250,13250,UI14,Credious,Development,Add lead_name to debts popup (Allow to update debts for co-applicant),2018-12-04,12:41:14,2018-12-04,13:15:13,00:33:59
13251,13251,UI45,FinFunnel,Development,XXX End to end test,2018-12-04,13:04:02,2018-12-04,13:43:42,00:39:40
13252,13252,UI29,Credious,QA,Checking tickets for 12/5/18 Release,2018-12-04,13:04:04,2018-12-04,13:29:01,00:24:57
13253,13253,UI36,FinFunnel,Development,XXX End to end test call,2018-12-04,13:43:50,2018-12-04,14:08:07,00:24:17
13254,13254,UI15,TeachZip,Development,XXX daily stand up and feature flag research for node js,2018-12-04,13:55:05,2018-12-04,16:48:42,02:53:37
13255,13255,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-04,14:00:39,2018-12-04,14:55:09,00:54:30
13256,13256,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-12-04,14:01:00,2018-12-04,14:30:00,00:29:00
13257,13257,UI29,Credious,QA,Testing on co-programs feature,2018-12-04,14:45:06,2018-12-04,15:14:17,00:29:11
13258,13258,UI35,Finizon,Development,XXX - fix 500 errors,2018-12-04,14:55:14,2018-12-04,18:16:57,03:21:43
13259,13259,UI45,Finizon,Development,Weekly with XXX,2018-12-04,14:59:46,2018-12-04,15:28:46,00:29:00
13260,13260,UI29,Finizon,QA,Testing on co-programs feature,2018-12-04,15:15:11,2018-12-04,15:30:09,00:14:58
13261,13261,UI21,Finizon,Development,hotfix sprint - bug fixes and code alignements BE & FE,2018-12-04,15:30:00,2018-12-04,19:30:00,04:00:00
13262,13262,UI29,Finizon,QA,Updating co-programs API test cases,2018-12-04,15:30:56,2018-12-04,17:04:31,01:33:35
13263,13263,UI36,FinFunnel,Development,XXX End to end test and fixing listener in CRM,2018-12-04,15:34:53,2018-12-04,16:53:35,01:18:42
13264,13264,UI36,WeVape,Development,Enhanced search,2018-12-04,16:53:40,2018-12-04,18:48:40,01:55:00
13265,13265,UI45,Finizon,Development,500 in XXX - funded_dt for /scorecard,2018-12-04,17:19:16,2018-12-04,18:00:16,00:41:00
13266,13266,UI32,AgeSolvency,Development,"Jest tests on XXX server - foreign key mismatch bug - research and fixing, Refresh token implementation on frontend",2018-12-04,18:16:00,2018-12-05,00:20:39,06:04:39
13267,13267,UI31,AgeSolvency,DevOps,Redesign VPC and apps architecture,2018-12-04,18:35:25,2018-12-04,20:50:23,02:14:58
13268,13268,UI24,AgeSolvency,Design,Working on continue with the animations things that I'm adding to the XXX thru Flinto,2018-12-04,19:01:00,2018-12-05,00:20:00,05:19:00
13269,13269,UI29,Finizon,QA,Working on backend automation api for co-programs -> Index,2018-12-04,19:09:24,2018-12-04,19:58:22,00:48:58
13270,13270,UI36,FinFunnel,Development,XXX listener fix and payload format changes,2018-12-04,19:45:46,2018-12-04,20:47:46,01:02:00
13271,13271,UI14,Credious,Development,Rename add - program button after a co - program is added to Edit co - program details,2018-12-04,19:56:59,2018-12-04,20:57:12,01:00:13
13272,13272,UI20,AgeSolvency,Development,Add refresh token,2018-12-04,20:00:00,2018-12-04,22:00:00,02:00:00
13273,13273,UI14,Credious,Development,Remove program information from add debt popup,2018-12-04,20:58:03,2018-12-04,21:23:28,00:25:25
13274,13274,UI36,FinFunnel,Development,XXX listener deployment status check,2018-12-04,21:06:04,2018-12-04,21:20:45,00:14:41
13275,13275,UI14,Credious,Development,Add lead_name to debts popup (Allow to update debts for co-applicant),2018-12-04,21:33:00,2018-12-04,22:57:00,01:24:00
13276,13276,UI15,Credious,Development,XXX Code review,2018-12-04,22:48:00,2018-12-05,01:00:00,02:12:00
13277,13277,UI14,Credious,Development,Add lead_name column in tradelines table,2018-12-04,22:57:00,2018-12-05,00:51:00,01:54:00
13278,13278,UI17,Revenify,Development,"Add fixes to leadership page, scroll up, text, spaces",2018-12-05,00:15:39,2018-12-05,00:58:29,00:42:50
13279,13279,UI16,TeachZip,Development,Fixed style issue on autocomplete input. Screen 3 done.,2018-12-05,08:00:00,2018-12-05,16:00:00,08:00:00
13280,13280,UI20,TeachZip,Development,"Add helpers, remove validations, modify fields",2018-12-05,08:30:00,2018-12-05,16:32:00,08:02:00
13281,13281,UI29,Finizon,QA,Checking tickets for 12/5/18 Code Freeze | 12/8/18 Release,2018-12-05,08:41:04,2018-12-05,09:57:46,01:16:42
13282,13282,UI15,Credious,Development,Code review,2018-12-05,08:44:38,2018-12-05,09:22:38,00:38:00
13283,13283,UI15,Credious,Development,Sprint status check,2018-12-05,09:29:00,2018-12-05,09:54:48,00:25:48
13284,13284,UI15,TeachZip,Development,Sprint status check,2018-12-05,09:59:48,2018-12-05,10:22:48,00:23:00
13285,13285,UI14,Credious,Development,"Fixing bug ""[SSN] XXX is able to save invalid SSN number(Single digit) by pressing the skip button""",2018-12-05,10:04:47,2018-12-05,13:31:47,03:27:00
13286,13286,UI29,Credious,QA,Working on the backend automation API for co-programs debts -> fetch,2018-12-05,10:05:05,2018-12-05,11:04:02,00:58:57
13287,13287,UI15,TeachZip,Development,XXX WP trouble shooting,2018-12-05,10:26:29,2018-12-05,13:55:00,03:28:31
13288,13288,UI36,FinFunnel,Development,XXX deployment and testing,2018-12-05,10:31:21,2018-12-05,14:12:03,03:40:42
13289,13289,UI35,Finizon,Development,XXX - fix 500 errors,2018-12-05,10:49:01,2018-12-05,12:36:00,01:46:59
13290,13290,UI45,Finizon,Development,XXX db backup,2018-12-05,10:55:47,2018-12-05,11:10:50,00:15:03
13291,13291,UI29,Credious,QA,Working on the backend API automation for co-programs debts -> fetch,2018-12-05,11:15:33,2018-12-05,13:40:28,02:24:55
13292,13292,UI32,AgeSolvency,Development,"staging database schema verification, code review - refresh token mechanism",2018-12-05,11:44:00,2018-12-05,15:17:52,03:33:52
13293,13293,UI10,TeachZip,Development,[Urgent] - Optinmonster / GXXXty Forms popup refreshing for new users,2018-12-05,12:05:42,2018-12-05,15:42:56,03:37:14
13294,13294,UI13,Credious,Development,"Reviewing PRs form XXX, working on removing co-applicant feature and duplicates functionality",2018-12-05,12:44:29,2018-12-05,18:14:27,05:29:58
13295,13295,UI35,FinFunnel,Development,Deploy XXX Server,2018-12-05,12:46:31,2018-12-05,13:47:12,01:00:41
13296,13296,UI24,AgeSolvency,Design,Working on the online session modal design based on the XXX's requierements ,2018-12-05,13:20:29,2018-12-05,17:40:29,04:20:00
13297,13297,UI20,TeachZip,Development,Daily Standup: sprint progress,2018-12-05,14:00:00,2018-12-05,14:30:00,00:30:00
13298,13298,UI15,TeachZip,Development,XXX daily stand up,2018-12-05,14:00:00,2018-12-05,14:30:05,00:30:05
13299,13299,UI29,Credious,QA,Working on the backend API automation for co-programs debts -> fetch,2018-12-05,14:18:19,2018-12-05,15:56:05,01:37:46
13300,13300,UI36,FinFunnel,Development,XXX deployment and testing,2018-12-05,14:24:42,2018-12-05,15:40:42,01:16:00
13301,13301,UI14,Credious,Development,"Fixing bug ""XXXs can't create plans after creating debts manually""",2018-12-05,14:42:09,2018-12-05,16:09:09,01:27:00
13302,13302,UI21,Finizon,Development,fix date range picker bug,2018-12-05,15:00:00,2018-12-05,20:30:00,05:30:00
13303,13303,UI35,FinFunnel,Development,XXX: App - deploy to Production,2018-12-05,15:07:06,2018-12-05,16:34:48,01:27:42
